CPU Usage (%),Memory Usage (%),CPU Temperature (°C)
3.0,37.0,70.37
2.5,37.0,70.908
3.3,37.0,70.908
2.5,37.0,70.37
2.3,37.0,70.37
2.5,37.0,70.908
2.3,37.0,69.832
3.8,37.0,69.832
3.2,37.0,70.37
2.5,37.0,70.37
3.7,37.0,70.37
2.3,37.0,70.37
2.5,37.0,70.908
3.0,37.0,70.37
2.8,37.0,70.37
2.5,37.0,69.832
2.8,37.0,70.908
3.3,37.0,70.37
2.3,37.0,70.37
3.0,37.0,70.908
2.3,37.0,69.294
1.8,37.0,69.832
3.0,37.0,70.908
3.2,37.0,70.908
2.8,37.0,70.908
2.8,37.0,70.37
3.0,37.0,70.37
2.3,37.0,70.37
5.2,37.0,70.37
2.0,37.0,70.37
2.3,37.0,69.832
2.8,37.0,69.832
1.8,37.0,70.37
2.8,37.0,69.832
2.8,37.0,69.294
4.0,37.0,69.832
2.5,37.0,70.37
1.8,37.0,69.832
3.5,37.0,69.832
7.7,36.6,70.908
2.8,36.6,70.37
2.5,36.6,70.908
2.8,36.6,70.37
3.0,36.6,70.908
1.8,36.6,70.908
3.3,36.6,70.908
2.8,36.6,70.908
2.5,36.6,69.832
2.3,36.6,69.832
1.8,36.6,70.908
3.5,36.6,70.908
2.0,36.6,69.832
2.3,36.6,70.37
2.8,36.6,70.37
2.5,36.6,70.908
3.0,36.6,70.908
2.8,36.6,69.832
2.5,36.6,70.37
2.8,36.6,70.37
3.7,36.6,69.832
2.0,36.6,70.37
3.0,36.6,69.832
1.8,36.6,70.37
2.5,36.6,70.37
3.3,36.6,70.37
2.5,36.6,69.832
2.8,36.6,69.832
1.5,36.6,70.37
2.8,36.6,69.832
2.5,36.6,69.832
3.5,36.6,70.37
2.3,36.6,69.832
3.2,36.6,69.832
3.3,36.6,69.832
3.0,36.6,70.37
2.8,36.6,69.832
2.8,36.6,70.908
3.0,36.6,70.37
3.8,36.6,69.832
3.0,36.6,69.832
3.3,36.6,69.832
3.0,36.6,69.832
2.7,36.6,69.832
3.0,36.6,69.832
3.2,36.6,70.37
2.3,36.6,70.37
2.3,36.6,70.37
2.5,36.6,69.832
3.5,36.6,70.37
3.2,36.6,70.37
2.8,36.6,69.832
3.0,36.6,69.294
1.8,36.6,69.832
2.3,36.6,70.37
3.0,36.6,69.832
2.3,36.6,70.37
3.2,36.6,70.908
2.3,36.6,69.832
2.8,36.6,69.832
2.3,36.6,69.832
2.5,36.6,69.832
4.0,36.6,69.294
3.5,36.6,69.832
3.0,36.6,70.37
3.0,36.6,69.832
2.0,36.6,70.37
3.5,36.6,70.908
1.8,36.6,69.832
2.3,36.6,69.832
3.0,36.6,70.908
2.8,36.6,70.37
2.8,36.6,70.37
2.5,36.6,69.832
1.8,36.6,70.908
3.7,36.6,69.832
2.8,36.6,69.832
3.3,36.6,70.37
3.3,36.6,70.37
2.5,36.6,69.832
2.8,36.6,68.756
2.0,36.6,69.832
2.5,36.6,69.832
2.5,36.6,69.832
2.5,36.6,69.832
3.0,36.6,69.832
2.8,36.6,69.832
2.3,36.6,69.832
3.0,36.6,69.832
2.0,36.6,69.832
3.5,36.6,69.294
3.0,36.6,69.294
2.5,36.6,70.37
3.8,36.6,69.832
2.5,36.6,69.832
2.8,36.6,69.832
3.5,36.6,70.37
2.0,36.6,69.832
3.3,36.6,69.832
3.0,36.6,70.37
3.3,36.6,69.832
3.7,36.6,69.832
2.3,36.6,69.832
1.8,36.6,69.832
2.8,36.6,70.37
2.5,36.6,70.37
2.8,36.6,70.908
3.0,36.6,70.908
3.5,36.6,70.37
10.3,36.6,70.908
3.6,36.6,70.37
2.5,36.6,70.37
4.3,36.6,70.37
1.8,36.6,70.908
3.8,36.6,70.37
3.2,36.6,70.908
2.5,36.6,70.37
2.0,36.6,69.832
2.3,36.6,69.832
1.5,36.6,69.832
4.6,36.6,69.832
5.3,36.6,69.832
3.3,36.6,69.832
4.0,36.6,70.37
4.2,36.6,69.294
3.5,36.6,69.294
2.3,36.6,69.832
8.5,36.6,70.37
2.3,36.5,70.908
3.0,36.5,70.37
3.5,36.5,70.908
2.5,36.5,70.908
3.0,36.5,70.908
1.8,36.5,70.908
2.3,36.5,70.37
2.5,36.5,70.37
2.5,36.5,69.832
3.3,36.5,69.832
3.2,36.5,70.908
2.5,36.5,69.832
3.0,36.5,70.37
3.5,36.5,70.37
2.5,36.5,69.832
2.5,36.5,69.832
2.8,36.5,69.294
3.0,36.5,69.832
3.3,36.5,70.37
3.0,36.5,69.832
3.0,36.5,70.37
2.5,36.5,70.908
2.7,36.5,70.908
2.0,36.5,70.908
1.8,36.5,70.37
3.5,36.5,69.294
3.5,36.5,69.832
2.5,36.5,69.832
2.8,36.5,70.908
3.5,36.5,69.832
2.5,36.5,70.37
3.0,36.5,69.832
2.3,36.5,70.37
2.8,36.5,69.832
2.5,36.5,70.908
3.2,36.5,70.37
3.0,36.5,69.832
2.3,36.5,69.832
3.3,36.5,69.832
3.0,36.5,69.832
3.3,36.5,69.832
3.5,36.5,69.832
3.5,36.5,70.37
2.8,36.5,69.832
2.5,36.5,70.37
2.0,36.5,70.908
3.5,36.5,70.908
2.5,36.5,70.37
3.3,36.5,70.37
3.0,36.5,70.908
3.3,36.5,69.832
3.8,36.5,69.832
2.5,36.5,69.832
2.5,36.5,69.832
2.3,36.5,69.832
2.8,36.5,69.832
3.0,36.5,69.832
3.3,36.5,69.832
2.5,36.5,69.832
3.3,36.5,70.37
3.3,36.5,69.832
4.0,36.5,69.832
3.3,36.5,69.832
3.3,36.5,69.832
2.8,36.5,69.832
3.2,36.5,68.756
2.5,36.5,69.294
3.0,36.5,69.832
2.8,36.5,69.294
3.3,36.5,69.832
2.0,36.5,69.832
3.3,36.5,69.294
3.3,36.5,69.832
2.5,36.5,69.294
3.2,36.5,69.832
2.7,36.5,69.294
3.0,36.5,69.832
2.5,36.5,69.832
2.8,36.5,69.294
2.5,36.5,69.832
2.3,36.5,69.832
2.5,36.5,70.37
2.5,36.5,69.832
3.0,36.5,70.37
3.5,36.5,69.832
3.3,36.5,69.832
2.5,36.5,69.832
3.3,36.5,69.832
2.3,36.5,69.832
3.7,36.5,69.294
3.2,36.5,69.832
3.0,36.5,69.832
2.8,36.5,69.832
2.3,36.5,70.908
2.5,36.5,69.832
3.0,36.5,69.832
2.8,36.5,69.294
2.8,36.5,69.832
2.3,36.5,69.294
3.8,36.5,69.832
3.3,36.5,69.832
2.0,36.5,69.294
4.0,36.5,69.832
3.5,36.5,69.832
2.3,36.5,69.832
2.0,36.5,69.832
2.0,36.5,70.37
3.3,36.5,70.908
2.5,36.5,70.37
3.3,36.5,70.37
2.3,36.5,70.37
3.0,36.5,69.832
3.0,36.5,69.832
3.0,36.5,69.832
2.8,36.5,70.37
2.5,36.5,70.908
2.7,36.5,69.832
3.0,36.5,69.832
3.0,36.5,69.832
2.8,36.5,69.832
2.5,36.5,69.832
3.0,36.5,69.832
3.0,36.5,69.832
2.8,36.5,68.756
2.0,36.5,69.294
3.5,36.5,69.832
2.0,36.5,70.37
2.0,36.5,70.37
3.0,36.5,70.37
3.0,36.5,69.832
3.5,36.5,69.832
3.2,36.5,69.832
2.8,36.5,69.832
2.3,36.5,69.832
2.0,36.5,69.832
3.0,36.5,70.37
2.5,36.5,69.832
3.0,36.5,69.832
1.8,36.5,70.908
2.3,36.5,70.37
2.8,36.5,70.37
3.5,36.5,69.832
2.3,36.5,70.37
3.5,36.5,69.832
2.7,36.5,70.37
3.5,36.5,69.832
2.8,36.5,70.37
2.5,36.5,69.294
2.5,36.5,69.832
2.5,36.5,69.294
2.5,36.5,69.832
3.2,36.5,69.294
2.8,36.5,69.294
2.8,36.5,70.37
2.3,36.5,69.832
3.0,36.5,70.37
2.8,36.5,69.832
2.5,36.5,69.832
2.8,36.5,69.832
8.1,36.6,70.37
4.1,36.5,69.832
3.8,36.5,69.832
3.0,36.5,70.37
5.0,36.5,70.37
3.5,36.5,69.832
4.5,36.5,69.832
3.8,36.5,69.832
2.3,36.5,69.294
4.0,36.5,69.294
2.0,36.5,69.832
3.0,36.5,69.832
2.3,36.5,70.37
6.3,36.5,69.832
3.5,36.5,70.37
1.8,36.5,69.832
2.8,36.5,70.37
2.3,36.5,70.37
4.0,36.5,69.832
7.8,36.5,70.908
3.0,36.5,70.908
3.5,36.5,69.832
4.2,36.5,70.908
3.0,36.5,70.37
2.8,36.5,69.832
2.8,36.5,69.832
3.0,36.5,69.832
2.5,36.5,69.294
3.2,36.5,69.832
2.5,36.5,69.832
1.8,36.5,69.832
3.5,36.5,69.832
3.7,36.5,69.832
3.3,36.5,69.832
3.3,36.5,69.832
3.3,36.5,69.832
3.2,36.5,69.832
2.8,36.5,69.832
3.0,36.5,69.832
3.0,36.5,69.294
3.3,36.5,69.832
2.3,36.5,68.756
3.3,36.5,69.294
2.8,36.5,69.832
3.2,36.5,69.294
2.5,36.5,70.37
2.5,36.5,69.832
3.5,36.5,69.294
2.5,36.5,69.832
3.3,36.5,69.832
3.0,36.5,69.832
2.8,36.5,69.832
3.8,36.5,69.832
1.5,36.5,69.832
2.8,36.5,70.37
3.8,36.5,69.294
2.7,36.5,69.294
3.3,36.5,69.832
2.3,36.5,68.756
3.3,36.5,69.294
4.1,36.5,69.294
2.3,36.5,69.294
3.0,36.5,69.832
2.5,36.5,69.832
2.8,36.5,69.832
2.3,36.5,69.294
2.0,36.5,69.832
3.0,36.5,69.832
3.2,36.5,69.832
2.3,36.5,69.832
3.8,36.5,69.832
3.0,36.5,69.832
1.8,36.5,69.832
1.8,36.5,69.294
2.3,36.5,69.832
2.5,36.5,69.832
3.0,36.5,69.832
3.0,36.5,69.832
3.3,36.5,69.832
3.5,36.5,70.37
2.8,36.5,69.832
2.8,36.5,69.832
4.2,36.5,69.294
3.8,36.5,69.832
3.7,36.5,69.294
3.7,36.5,69.832
2.5,36.5,69.294
2.3,36.5,69.832
3.0,36.5,69.832
2.5,36.5,69.832
2.3,36.5,69.832
3.0,36.5,70.37
2.3,36.5,69.294
2.8,36.5,69.832
2.8,36.5,70.37
2.5,36.5,69.832
3.7,36.5,69.832
2.7,36.5,69.294
3.3,36.5,69.832
3.5,36.5,69.832
2.0,36.5,70.37
2.3,36.5,70.37
2.3,36.5,70.37
3.0,36.5,69.832
3.5,36.5,69.832
3.0,36.5,69.832
2.8,36.5,69.832
2.8,36.5,69.832
3.0,36.5,69.294
2.3,36.5,69.832
2.8,36.5,69.294
3.3,36.5,69.294
1.5,36.5,69.832
4.5,36.5,69.294
2.8,36.5,69.832
1.8,36.5,70.37
2.8,36.5,69.832
2.3,36.5,70.37
2.8,36.5,69.832
4.5,36.5,70.37
3.0,36.5,70.37
2.3,36.5,70.37
2.5,36.5,70.37
2.5,36.5,69.294
2.8,36.5,69.294
2.3,36.5,69.832
3.3,36.5,69.294
2.5,36.5,69.832
2.3,36.5,69.832
3.2,36.5,69.832
2.3,36.5,69.832
2.3,36.5,69.832
2.8,36.5,70.908
2.5,36.5,70.37
2.8,36.5,70.908
3.2,36.5,70.37
3.0,36.5,70.908
2.5,36.5,69.832
3.2,36.5,70.37
2.3,36.5,69.832
2.5,36.5,69.832
3.5,36.5,70.37
3.0,36.5,69.832
2.7,36.5,69.832
2.3,36.5,70.908
1.8,36.5,69.832
3.5,36.5,69.832
2.5,36.5,69.832
2.8,36.5,69.832
3.8,36.5,69.832
2.8,36.5,69.832
2.5,36.5,69.832
2.8,36.5,69.832
2.5,36.5,69.294
2.8,36.5,69.832
2.3,36.5,69.832
2.8,36.5,70.37
2.8,36.5,69.832
2.0,36.5,69.294
3.3,36.5,69.294
2.5,36.5,69.294
3.0,36.5,68.756
3.0,36.5,69.832
3.3,36.5,69.294
2.5,36.5,69.832
1.5,36.5,69.832
3.7,36.5,69.832
2.8,36.5,69.832
3.0,36.5,69.832
2.8,36.5,70.908
3.0,36.5,70.37
2.3,36.5,69.832
2.3,36.5,69.832
2.7,36.5,69.832
3.3,36.5,69.294
3.3,36.5,70.37
2.5,36.5,69.832
3.5,36.5,70.37
2.3,36.5,70.37
8.1,36.6,70.908
4.6,36.6,69.832
2.5,36.6,69.832
3.5,36.6,70.37
2.5,36.6,69.832
4.5,36.6,70.37
2.8,36.6,69.832
3.0,36.6,70.37
4.0,36.6,70.908
2.7,36.6,70.908
3.2,36.6,70.908
3.5,36.6,70.37
4.0,36.6,69.832
5.8,36.6,70.37
2.8,36.5,69.832
2.8,36.5,69.832
2.8,36.5,70.37
2.5,36.5,69.832
7.1,36.5,70.908
3.0,36.5,70.908
2.8,36.5,69.832
3.8,36.5,70.908
2.5,36.5,70.37
3.0,36.5,70.908
2.5,36.5,70.37
2.8,36.5,70.37
3.3,36.5,70.37
2.8,36.5,70.37
3.0,36.5,69.832
3.3,36.5,69.294
3.0,36.5,69.832
3.3,36.5,70.37
2.5,36.5,70.37
3.3,36.5,70.908
2.5,36.5,69.832
2.8,36.5,70.908
2.8,36.5,69.832
2.3,36.5,70.908
2.5,36.5,70.908
2.8,36.5,70.37
2.3,36.5,70.37
3.3,36.5,70.37
2.8,36.5,70.37
3.5,36.5,69.832
3.2,36.5,70.37
3.2,36.5,69.832
3.0,36.5,70.37
3.2,36.5,70.908
2.0,36.5,70.37
3.0,36.5,70.37
3.0,36.5,70.908
2.3,36.5,70.908
2.3,36.5,70.908
2.8,36.5,68.756
3.3,36.5,69.294
2.0,36.5,69.832
2.8,36.5,70.37
3.2,36.5,70.37
3.0,36.5,70.37
3.0,36.5,69.832
3.2,36.5,70.37
3.3,36.5,70.37
2.0,36.5,70.908
3.0,36.5,70.908
2.8,36.5,70.37
2.3,36.5,70.37
3.0,36.5,70.37
2.5,36.5,70.908
6.1,35.8,70.908
3.8,35.8,69.832
21.3,36.6,70.908
2.3,36.6,70.908
4.0,36.6,70.908
2.8,36.6,70.908
3.3,36.6,70.908
2.5,36.6,70.908
3.0,36.6,70.908
4.2,36.6,70.908
3.5,36.6,70.908
3.0,36.6,70.908
3.0,36.6,70.908
4.3,36.6,70.908
3.5,36.6,70.908
3.5,36.6,70.908
4.3,36.6,69.832
2.8,36.6,69.832
3.3,36.6,70.37
3.0,36.6,70.908
3.0,36.6,70.908
3.3,36.6,70.908
3.0,36.6,70.908
3.5,36.6,70.908
4.0,36.6,70.908
2.5,36.6,70.908
3.3,36.6,70.908
4.0,36.6,71.446
3.5,36.6,70.908
3.0,36.6,70.908
2.8,36.6,71.446
2.8,36.6,70.908
3.0,36.6,71.984
2.5,36.6,70.908
3.5,36.6,70.37
4.0,36.6,70.908
5.0,36.6,70.908
3.3,36.6,70.908
3.3,36.6,69.832
2.8,36.6,70.908
3.0,36.6,70.908
3.0,36.6,70.908
4.0,36.6,70.908
3.3,36.6,70.37
4.3,36.6,70.908
3.3,36.6,70.908
3.0,36.6,70.908
3.0,36.6,70.908
2.7,36.6,70.908
3.8,36.6,70.908
4.0,36.6,70.908
4.5,36.6,70.908
3.5,36.6,71.446
3.3,36.6,71.446
3.3,36.6,71.446
3.3,36.6,70.908
4.5,36.6,70.908
3.3,36.6,70.908
4.5,36.5,70.908
3.3,36.5,70.908
3.3,36.5,70.908
2.8,36.5,71.446
3.3,36.5,70.908
3.8,36.5,70.908
3.0,36.5,71.446
3.3,36.5,71.446
2.8,36.5,70.908
3.1,36.5,71.446
3.5,36.5,70.908
3.3,36.5,71.446
2.5,36.5,71.446
3.2,36.5,71.446
3.8,36.5,71.446
4.3,36.5,71.446
2.5,36.5,70.908
2.6,36.5,71.446
3.0,36.5,70.908
3.5,36.5,70.908
3.0,36.5,71.446
3.8,36.5,71.984
4.0,36.5,71.446
3.0,36.5,71.984
2.8,36.5,71.984
4.0,36.5,71.984
3.3,36.5,71.984
3.7,36.5,72.522
3.3,36.5,72.522
3.5,36.5,71.446
3.3,36.5,72.522
2.5,36.5,71.446
3.8,36.5,71.984
4.0,36.5,70.908
3.5,36.5,71.984
3.0,36.5,71.984
3.3,36.5,71.446
4.0,36.5,70.908
4.0,36.5,70.908
2.5,36.5,71.984
3.5,36.5,71.446
2.8,36.5,71.984
3.0,36.5,71.446
3.7,36.5,71.984
2.8,36.5,71.984
5.0,36.5,71.984
3.5,36.5,71.446
3.3,36.5,71.446
2.3,36.5,71.984
4.0,36.5,71.984
2.3,36.5,71.984
2.8,36.5,71.984
3.0,36.5,71.446
9.1,36.6,71.984
3.8,36.6,71.984
3.3,36.6,72.522
2.8,36.6,71.984
3.8,36.6,71.984
3.5,36.7,71.984
3.3,36.6,72.522
3.3,36.6,71.984
2.8,36.6,72.522
2.3,36.6,71.446
3.5,36.6,71.984
4.8,36.6,71.446
5.1,36.7,70.908
3.5,36.7,71.446
2.3,36.7,71.446
3.3,36.7,70.908
3.0,36.7,70.908
7.8,36.7,70.908
3.8,36.6,71.984
4.3,36.6,70.908
5.0,36.6,71.446
3.5,36.6,70.908
3.7,36.6,71.446
3.3,36.6,70.908
4.2,36.6,71.446
3.5,36.6,71.984
2.5,36.6,71.446
2.8,36.6,71.446
3.5,36.6,71.984
3.7,36.6,71.446
3.3,36.6,70.908
3.0,36.6,71.446
4.0,36.6,70.908
2.8,36.6,70.908
4.5,36.6,70.908
3.3,36.6,70.908
2.5,36.6,71.446
3.3,36.6,70.908
3.3,36.6,71.446
2.8,36.6,70.908
3.0,36.6,70.908
3.5,36.6,70.908
3.5,36.6,70.908
3.0,36.6,70.908
2.8,36.6,70.908
4.0,36.6,70.908
4.2,36.6,70.908
3.3,36.6,70.37
3.3,36.6,70.908
4.2,36.6,70.908
4.3,36.6,70.908
2.5,36.6,69.832
3.8,36.6,70.908
3.8,36.6,70.37
4.3,36.6,70.37
5.0,36.6,70.908
3.0,36.6,70.908
3.8,36.6,70.908
3.3,36.6,70.908
5.0,36.6,70.908
4.2,36.6,71.446
2.8,36.6,71.446
3.8,36.6,70.908
3.0,36.6,70.908
2.5,36.6,70.908
3.3,36.6,70.908
3.7,36.6,70.908
3.5,36.6,70.908
3.5,36.6,70.908
2.3,36.6,70.908
4.0,36.6,70.908
3.3,36.6,70.908
3.5,36.6,70.908
3.0,36.6,70.37
3.5,36.6,70.908
3.0,36.6,70.908
3.0,36.6,70.908
3.3,36.6,70.908
3.3,36.6,70.37
3.5,36.6,70.908
4.0,36.6,70.37
4.3,36.6,69.832
3.5,36.6,69.832
3.5,36.6,70.37
3.0,36.6,69.832
4.0,36.6,70.908
2.8,36.6,70.37
3.5,36.6,70.37
4.3,36.6,70.37
3.5,36.6,69.294
3.2,36.6,70.37
4.0,36.6,69.832
3.0,36.6,70.37
2.8,36.6,70.908
3.8,36.6,70.908
2.5,36.6,69.832
3.0,36.6,70.908
3.5,36.6,70.908
3.3,36.6,70.908
3.0,36.6,70.908
3.3,36.6,70.37
3.3,36.6,70.37
3.2,36.6,70.908
3.8,36.6,70.37
4.7,36.6,70.908
3.3,36.6,70.908
3.3,36.6,70.37
3.0,36.6,70.908
4.0,36.6,70.908
4.0,36.6,70.908
1.8,36.6,70.908
2.8,36.6,70.37
3.5,36.6,69.832
4.2,36.6,69.832
4.0,36.6,69.832
4.2,36.6,70.37
4.5,36.6,69.832
3.3,36.6,69.832
3.5,36.6,69.832
4.3,36.6,70.37
3.2,36.6,69.832
2.8,36.6,69.832
4.0,36.6,69.832
2.3,36.6,70.37
3.5,36.6,69.832
3.5,36.6,69.832
3.5,36.6,69.832
3.5,36.6,69.832
3.0,36.6,70.37
4.3,36.6,69.832
2.5,36.6,69.832
2.8,36.6,70.37
2.5,36.6,69.832
4.0,36.6,70.37
3.5,36.6,70.37
2.8,36.6,70.908
3.3,36.6,70.37
2.5,36.6,69.832
3.3,36.6,69.832
3.8,36.6,69.832
3.3,36.6,69.832
3.5,36.6,69.832
2.8,36.6,70.37
3.2,36.6,69.832
3.8,36.6,69.832
4.5,36.6,70.37
3.5,36.6,70.908
2.8,36.6,70.37
4.0,36.6,69.294
2.8,36.6,69.832
3.3,36.6,69.294
2.0,36.6,69.294
3.5,36.6,69.832
3.5,36.6,69.832
4.2,36.6,69.294
3.0,36.6,70.37
3.3,36.6,69.832
2.5,36.6,70.37
2.5,36.6,70.37
4.2,36.6,69.832
3.0,36.6,70.37
4.2,36.6,69.832
3.3,36.6,69.294
1.8,36.6,69.832
3.3,36.6,70.37
2.8,36.6,70.37
2.8,36.6,70.37
2.8,36.6,69.832
2.3,36.6,69.832
2.8,36.6,70.37
2.8,36.6,70.37
3.3,36.6,70.37
3.8,36.6,70.37
3.5,36.6,69.832
4.5,36.6,69.832
3.5,36.6,69.832
3.3,36.6,69.832
3.3,36.6,69.294
4.0,36.6,69.832
10.2,36.7,69.832
3.8,36.7,69.832
3.5,36.7,69.832
3.3,36.7,69.832
2.8,36.7,69.832
4.0,36.7,70.37
2.5,36.7,69.832
2.3,36.7,69.832
3.0,36.7,69.832
2.5,36.7,69.832
2.8,36.7,70.37
3.5,36.7,69.832
4.8,36.7,69.832
3.3,36.7,69.832
3.5,36.7,69.832
4.2,36.7,69.832
3.8,36.7,69.832
4.8,36.7,69.832
7.2,36.7,69.832
3.8,36.7,69.832
20.0,37.0,70.908
4.3,37.0,69.832
2.8,37.0,70.37
3.5,37.0,69.832
3.8,37.1,69.832
3.0,37.1,69.832
2.5,37.1,69.832
3.3,37.1,69.832
3.7,37.1,69.832
3.3,37.1,69.832
2.0,37.1,70.37
3.5,37.1,70.37
3.5,37.1,69.832
2.8,37.1,69.294
3.3,37.1,70.37
3.7,37.1,69.832
3.8,37.1,69.832
3.0,37.1,69.832
3.3,37.1,69.832
3.0,37.1,69.832
3.3,37.1,70.37
2.8,37.1,69.832
3.5,37.1,69.832
2.5,37.1,69.832
3.0,37.1,69.832
3.3,37.1,69.832
3.3,37.1,70.37
4.7,37.1,69.294
2.8,37.1,69.832
4.2,37.1,69.294
4.7,37.1,68.756
4.3,37.1,68.756
3.7,37.1,68.756
3.2,37.1,69.294
3.3,37.1,69.832
3.5,37.1,69.294
3.3,37.1,69.832
3.5,37.1,69.832
3.3,37.1,69.832
5.0,37.1,69.832
4.0,37.1,69.294
4.2,37.1,69.832
3.0,37.1,70.37
3.2,37.1,69.832
3.0,37.1,69.832
3.0,37.1,69.832
3.3,37.1,69.832
2.8,37.1,69.832
3.0,37.1,69.832
3.0,37.1,69.832
1.8,37.1,69.832
2.5,37.1,69.832
3.0,37.1,69.294
3.0,37.1,69.832
3.0,37.1,69.294
4.5,37.1,69.294
3.3,37.1,69.294
3.0,37.1,69.294
3.7,37.1,69.294
4.0,37.1,69.832
3.5,37.1,69.832
4.5,37.1,69.294
4.3,37.1,68.756
3.5,37.1,68.756
3.3,37.1,69.294
3.8,37.1,69.294
2.5,37.1,68.756
2.8,37.1,69.832
2.5,37.1,69.294
2.8,37.1,69.294
3.8,37.1,69.832
3.5,37.1,69.832
3.3,37.1,69.832
3.3,37.1,69.832
3.8,37.1,69.294
3.5,37.1,68.756
2.8,37.1,69.294
3.8,37.1,69.294
3.3,37.1,68.756
3.0,37.1,68.756
3.3,37.1,69.832
4.0,37.1,69.294
3.5,37.1,69.832
3.7,37.1,69.832
2.8,37.1,69.832
3.8,37.1,69.832
4.2,37.1,69.832
3.0,37.1,69.832
2.8,37.1,69.832
3.7,37.1,69.294
3.8,37.1,68.756
4.0,37.1,69.294
2.8,37.1,69.832
2.3,37.1,69.832
2.3,37.1,69.832
3.5,37.1,69.832
2.8,37.1,69.832
3.3,37.1,69.832
3.0,37.1,69.832
3.0,37.1,69.832
3.5,37.1,69.832
3.3,37.1,69.832
3.5,37.1,69.832
3.0,37.1,70.37
2.5,37.1,70.37
3.5,37.1,69.832
3.5,37.1,69.294
3.8,37.1,69.832
4.3,37.1,68.756
2.5,37.1,68.756
3.0,37.1,68.756
4.0,37.1,69.832
3.2,37.1,69.294
3.3,37.1,69.832
3.3,37.1,69.832
3.5,37.1,69.832
3.8,37.1,69.832
4.2,37.1,69.832
2.0,37.1,69.832
3.5,37.1,69.294
4.2,37.1,69.832
3.0,37.1,69.832
3.0,37.1,69.294
2.8,37.1,68.756
4.2,37.1,69.294
4.5,37.1,69.832
3.5,37.1,69.294
3.0,37.1,69.294
3.3,37.1,68.756
4.0,37.1,69.832
3.8,37.1,69.294
3.5,37.1,69.294
2.8,37.1,68.756
2.8,37.1,69.294
3.3,37.1,69.832
2.3,37.1,69.294
3.5,37.1,69.832
3.5,37.1,69.832
3.5,37.1,69.832
3.0,37.1,69.294
3.3,37.1,69.294
3.5,37.1,69.294
4.0,37.1,69.294
2.8,37.1,68.756
3.0,37.1,68.756
3.5,37.1,68.756
3.0,37.1,69.294
2.5,37.1,69.832
3.0,37.1,69.294
3.0,37.1,69.294
4.2,37.1,69.294
3.5,37.1,69.294
3.2,37.1,68.756
3.5,37.1,69.832
3.3,37.1,69.832
3.5,37.1,69.832
3.8,37.1,69.832
3.5,37.1,69.832
9.6,37.2,69.832
6.0,37.2,69.832
4.5,37.2,69.832
5.0,37.2,69.294
4.0,37.2,69.294
4.0,37.2,69.294
4.1,37.2,69.294
3.0,37.2,69.832
3.3,37.2,68.756
2.3,37.2,69.294
2.8,37.2,69.294
2.8,37.2,69.832
3.8,37.2,69.294
5.0,37.2,70.37
3.1,37.2,69.832
2.8,37.2,69.832
3.5,37.2,69.294
3.3,37.2,69.294
7.3,37.2,69.832
2.5,37.2,70.37
3.0,37.2,69.832
4.3,37.2,70.37
3.5,37.2,69.832
4.5,37.2,69.832
3.7,37.2,69.832
3.0,37.2,69.832
2.8,37.2,70.37
2.5,37.2,70.37
3.8,37.2,69.832
3.3,37.2,69.294
2.8,37.2,69.294
4.3,37.2,69.294
2.8,37.2,69.294
3.5,37.2,69.832
3.3,37.2,69.294
3.2,37.2,69.832
4.5,37.2,69.832
3.3,37.2,69.832
3.8,37.2,69.832
5.0,37.2,69.832
3.5,37.2,70.37
5.0,37.2,69.832
3.8,37.2,68.756
3.8,37.2,69.294
4.0,37.2,69.294
3.0,37.2,69.832
3.7,37.2,69.832
3.5,37.2,70.37
2.5,37.2,69.832
3.0,37.2,69.832
2.5,37.2,69.294
2.5,37.2,69.832
2.8,37.2,69.832
2.8,37.2,69.832
2.3,37.2,70.37
3.0,37.2,69.832
3.0,37.2,70.37
3.3,37.2,70.37
3.0,37.2,70.37
3.5,37.2,69.832
4.5,37.2,69.832
2.8,37.2,69.832
3.3,37.2,70.37
3.0,37.2,69.832
3.5,37.2,69.832
3.0,37.2,69.832
3.3,37.2,69.832
2.0,37.2,70.37
3.0,37.2,69.294
2.6,37.2,69.832
3.8,37.2,69.294
3.3,37.2,69.832
3.8,37.2,69.832
2.5,37.2,69.294
4.3,37.2,69.832
3.3,37.2,69.832
3.7,37.2,69.294
2.5,37.2,69.832
3.0,37.2,69.294
3.3,37.2,69.832
3.5,37.2,69.832
3.8,37.2,69.832
4.0,37.2,69.832
2.5,37.2,69.832
3.3,37.2,69.294
3.5,37.2,69.294
2.8,37.2,69.294
3.8,37.2,69.832
2.8,37.2,69.294
3.7,37.2,69.294
2.5,37.2,69.294
3.0,37.2,69.294
2.8,37.2,69.832
3.3,37.2,69.294
2.8,37.2,69.832
3.0,37.2,69.832
4.0,37.2,69.832
3.3,37.2,69.832
2.8,37.2,69.832
3.7,37.2,69.832
3.5,37.2,69.832
2.5,37.2,69.294
3.3,37.2,69.294
4.5,37.2,68.756
3.5,37.2,68.756
4.0,37.2,68.756
3.2,37.2,69.294
2.3,37.2,69.832
3.3,37.2,69.832
3.5,37.2,69.294
3.0,37.2,69.294
3.8,37.2,69.294
2.8,37.2,69.832
4.2,37.2,69.832
2.8,37.2,69.294
5.8,37.2,69.294
3.0,37.2,69.294
2.8,37.2,69.294
3.5,37.2,69.832
4.5,37.2,69.832
3.5,37.2,69.832
4.0,37.2,69.294
3.0,37.2,69.832
